철도운영기관,노선명,역명,출구번호,출구별주요시설명
서울교통공사,5호선,광화문(세종문화회관),1,국가기록원서울기록정보센터
서울교통공사,5호선,광화문(세종문화회관),1,두반한방병원
서울교통공사,5호선,광화문(세종문화회관),2,대한민국역사박물관
서울교통공사,5호선,광화문(세종문화회관),2,주한호주대사관
서울교통공사,5호선,광화문(세종문화회관),2,광화문교차로
서울교통공사,5호선,광화문(세종문화회관),2,경복궁
서울교통공사,5호선,광화문(세종문화회관),2,주한대한민국일본국대사관
서울교통공사,5호선,광화문(세종문화회관),2,연합뉴스서울본사
서울교통공사,5호선,광화문(세종문화회관),2,신라스테이 광화문
서울교통공사,5호선,광화문(세종문화회관),2,KB국민은행(KT광화문)
서울교통공사,5호선,광화문(세종문화회관),2,종로경찰서동십자각교통센터
서울교통공사,5호선,광화문(세종문화회관),3,KB국민은행(광화문)
서울교통공사,5호선,광화문(세종문화회관),3,신라스테이광화문
서울교통공사,5호선,광화문(세종문화회관),3,조계사
서울교통공사,5호선,광화문(세종문화회관),3,한국불교역사문화기념관
서울교통공사,5호선,광화문(세종문화회관),3,청진파출소
서울교통공사,5호선,광화문(세종문화회관),3,종로홍보관
서울교통공사,5호선,광화문(세종문화회관),3,청진공원
서울교통공사,5호선,광화문(세종문화회관),3,동산불교대학
서울교통공사,5호선,광화문(세종문화회관),4,세종대로사거리
서울교통공사,5호선,광화문(세종문화회관),4,SC제일은행(본점)
서울교통공사,5호선,광화문(세종문화회관),4,뉴욕타임즈서울지국
서울교통공사,5호선,광화문(세종문화회관),4,주한호주대사관
서울교통공사,5호선,광화문(세종문화회관),4,교보문고
서울교통공사,5호선,광화문(세종문화회관),4,뉴욕타임즈서울지국
서울교통공사,5호선,광화문(세종문화회관),4,우리은행(광화문금융센터)
서울교통공사,5호선,광화문(세종문화회관),4,신한은행(종각역금융센터)
서울교통공사,5호선,광화문(세종문화회관),5,서울특별시도시기반시설본부
서울교통공사,5호선,광화문(세종문화회관),5,청계천광장
서울교통공사,5호선,광화문(세종문화회관),5,예금보험공사본사
서울교통공사,5호선,광화문(세종문화회관),5,주한온두라스대사관
서울교통공사,5호선,광화문(세종문화회관),5,서울 출입국외국인청 세종로출장소
서울교통공사,5호선,광화문(세종문화회관),5,국민건강보험공단종로지사
서울교통공사,5호선,광화문(세종문화회관),5,하나은행(영업부지점)
서울교통공사,5호선,광화문(세종문화회관),5,채널A
서울교통공사,5호선,충정로(경기대입구),8,NH농협은행(충정로역)
서울교통공사,5호선,충정로(경기대입구),8,픽스경제TV
서울교통공사,5호선,충정로(경기대입구),8,한국공인회계사회
서울교통공사,5호선,충정로(경기대입구),8,경기초등학교
서울교통공사,5호선,충정로(경기대입구),8,인창고등학교
서울교통공사,5호선,충정로(경기대입구),8,KB국민은행(서대문)
서울교통공사,5호선,충정로(경기대입구),8,서울중앙요양병원
서울교통공사,5호선,충정로(경기대입구),9,주한프랑스대사관
서울교통공사,5호선,충정로(경기대입구),9,국민연금공단서울북부지역본부
서울교통공사,5호선,충정로(경기대입구),9,서울아리수본부
서울교통공사,5호선,충정로(경기대입구),9,미동초등학교
서울교통공사,5호선,충정로(경기대입구),9,국가수사본부
서울교통공사,5호선,충정로(경기대입구),9,KT&G북서울본부
서울교통공사,5호선,충정로(경기대입구),9,중앙소규모요양시설
서울교통공사,5호선,충정로(경기대입구),9,NH농협생명빌딩서관/동관
서울교통공사,5호선,충정로(경기대입구),10,가톨릭대학교교회음악대학원
서울교통공사,5호선,충정로(경기대입구),10,중구보건소중립보건지소
서울교통공사,5호선,충정로(경기대입구),10,서소문순교자기념관
서울교통공사,5호선,충정로(경기대입구),10,충정리시온아파트
서울교통공사,5호선,충정로(경기대입구),10,고촌이종근기념관
서울교통공사,5호선,충정로(경기대입구),10,충정로사거리
서울교통공사,5호선,충정로(경기대입구),10,중립종합사회복지관
서울교통공사,5호선,충정로(경기대입구),10,한국경제TV
서울교통공사,5호선,서대문,1,서울중앙요양병원
서울교통공사,5호선,서대문,1,신한은행(서대문역)
서울교통공사,5호선,서대문,1,세계로교회
서울교통공사,5호선,서대문,1,중현동자치회관
서울교통공사,5호선,서대문,1,한국공인회계사회
서울교통공사,5호선,서대문,1,춘현동자치회관
서울교통공사,5호선,서대문,1,팍스경제TV
서울교통공사,5호선,서대문,1,KB국민은행(서대문)
서울교통공사,5호선,서대문,2,NBS한국농업방송
서울교통공사,5호선,서대문,2,서대문역교차로
서울교통공사,5호선,서대문,2,한국기상산업기술원 분원
서울교통공사,5호선,서대문,2,서대문구보건소천연분소
서울교통공사,5호선,서대문,2,새마을금고(독림문본점)
서울교통공사,5호선,서대문,2,충정로지구대
서울교통공사,5호선,서대문,2,독립문영천시장
서울교통공사,5호선,서대문,2,센트레빌아파트
서울교통공사,5호선,서대문,3,주한스위스대사관
서울교통공사,5호선,서대문,3,경희궁자이2 3단지아파트
서울교통공사,5호선,서대문,3,월암근린공원
서울교통공사,5호선,서대문,3,중앙대학교평동캠퍼스
서울교통공사,5호선,서대문,3,서울특별시교육청
서울교통공사,5호선,서대문,3,서울시민대학중부권캠퍼스
서울교통공사,5호선,서대문,3,교남파출소
서울교통공사,5호선,서대문,3,NH농협은행(서울시교육청)
서울교통공사,5호선,서대문,4,돈의문박물관마을
서울교통공사,5호선,서대문,4,돈의문역사관
서울교통공사,5호선,서대문,4,종로구청임시청사별관
서울교통공사,5호선,서대문,4,경희궁
서울교통공사,5호선,서대문,4,신문로파출소
서울교통공사,5호선,서대문,4,한글회관
서울교통공사,5호선,서대문,4,주한오만대사관
서울교통공사,5호선,서대문,4,사직동주민센터
서울교통공사,5호선,서대문,4,4.19혁명기념도서관
서울교통공사,5호선,서대문,5,농협중앙회쌀박물관
서울교통공사,5호선,서대문,5,농협중앙회본관
서울교통공사,5호선,서대문,5,농업박물관
서울교통공사,5호선,서대문,5,NH농협은행(중앙본부 출장소)
서울교통공사,5호선,서대문,5,이화여자고등학교
서울교통공사,5호선,서대문,5,정동공원
서울교통공사,5호선,서대문,5,프란치스코교육회관
서울교통공사,5호선,서대문,5,국토발전전시관
서울교통공사,5호선,애오개,4,공덕동주민센터
서울교통공사,5호선,애오개,4,공덕동119안전센터
서울교통공사,5호선,애오개,4,공덕2동우편취급국
서울교통공사,5호선,애오개,4,마포신협(마포본점)
서울교통공사,5호선,애오개,4,S-OIL주유소
서울교통공사,5호선,애오개,4,마포노인복지센터1관
서울교통공사,5호선,충정로(경기대입구),7,아현초/중학교
서울교통공사,5호선,충정로(경기대입구),7,아현산업정보학교
서울교통공사,5호선,충정로(경기대입구),7,아현성결교회
서울교통공사,5호선,충정로(경기대입구),7,충정로사거리
서울교통공사,5호선,충정로(경기대입구),7,아현동가구거리
서울교통공사,5호선,충정로(경기대입구),7,북아현동주민센터
서울교통공사,5호선,충정로(경기대입구),7,구세군한국선교100주년기념빌딩
서울교통공사,5호선,충정로(경기대입구),8,서울서대문경찰서
서울교통공사,5호선,공덕,4,공덕시장
서울교통공사,5호선,공덕,4,마포시장
서울교통공사,5호선,공덕,4,공덕2동우편취급국
서울교통공사,5호선,공덕,4,마포신협
서울교통공사,5호선,공덕,4,한화꿈에그린아파트
서울교통공사,5호선,공덕,4,대한법률구조공단
서울교통공사,5호선,공덕,4,금성출판사본관/신관
서울교통공사,5호선,공덕,5,마포시장
서울교통공사,5호선,공덕,5,공덕시장
서울교통공사,5호선,공덕,5,서울특별시서울마포경찰서교통정보센터
서울교통공사,5호선,공덕,5,공덕초등학교
서울교통공사,5호선,공덕,5,공덕푸르지오아파트
서울교통공사,5호선,공덕,5,아이파크아파트
서울교통공사,5호선,공덕,5,삼성래미안3차아파트
서울교통공사,5호선,공덕,5,아이파크아파트
서울교통공사,5호선,공덕,8,에스오일본사
서울교통공사,5호선,공덕,8,삼성아파트
서울교통공사,5호선,공덕,8,도화동주민센터
서울교통공사,5호선,공덕,8,경의선숲길 커뮤니티센터
서울교통공사,5호선,공덕,8,아름웨딩컨벤션
서울교통공사,5호선,공덕,8,글래드마포
서울교통공사,5호선,공덕,8,서울가든호텔
서울교통공사,5호선,공덕,8,신마포새마을금고(본점)
서울교통공사,5호선,애오개,1,서울서부지방법원등기국
서울교통공사,5호선,애오개,1,마포트라팰리스2차아파트
서울교통공사,5호선,애오개,1,마포교회
서울교통공사,5호선,애오개,1,마포래미안푸르지아아파트
서울교통공사,5호선,애오개,1,레미안5차아파트
서울교통공사,5호선,애오개,1,IBK기업은행(공덕)
서울교통공사,5호선,애오개,1,LG마포빌딩
서울교통공사,5호선,애오개,2,아현시장
서울교통공사,5호선,애오개,2,영리종합사회복지관
서울교통공사,5호선,애오개,2,아현교차로
서울교통공사,5호선,애오개,2,위비앙병원
서울교통공사,5호선,애오개,2,신성교회
서울교통공사,5호선,애오개,2,푸르지오아파트
서울교통공사,5호선,애오개,2,KB국민은행(아현동)
서울교통공사,5호선,애오개,2,아현동우체국
서울교통공사,5호선,애오개,2,애오개아이파트
서울교통공사,5호선,애오개,3,자이아파트
서울교통공사,5호선,애오개,3,아현노인복지센터
서울교통공사,5호선,애오개,3,마포센트럴아이파크
서울교통공사,5호선,애오개,3,소의초등학교
